Price,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Date
Ticker,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA,
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03-06,70.14152526855469,95.05449676513672,64.55299377441406,180.40087890625,154.65135192871094,6.627194881439209,46.89866638183594,70.57592284013839,95.54350280761719,64.90222218354712,183.080644848617,156.1254005321975,6.685734756521808,47.133331298828125,68.24863164787311,93.4749984741211,62.63345001724397,175.58925709907263,149.31986016728098,6.426914084219726,45.61800003051758,68.43549184953756,93.75,63.26815022542305,177.65138724531585,155.64681123678955,6.6281912300370935,46.0,226176800,105472000,64640000,24559600,72821100,515412000,189943500,2020-03-06
2020-03-09,64.59387969970703,90.03050231933594,60.56993103027344,168.85498046875,144.17025756835938,6.114038944244385,40.53333282470703,67.48660954634035,93.13849639892578,62.4102598340368,174.3340506314528,150.99494667832099,6.461789823842316,44.20000076293945,63.82458392757783,88.06449890136719,59.68563589792192,164.56138428245674,143.57681142154135,5.933188588387212,40.33333206176758,64.00659319733327,88.69300079345703,60.03038682352592,168.95460600654283,144.53399016435162,5.9760344334404065,40.35933303833008,286744800,156264000,69252000,29949000,70419300,614160000,256105500,2020-03-09
2020-03-10,69.24604034423828,94.59100341796875,63.52820587158203,177.51193237304688,154.02920532226562,6.5036396980285645,43.02199935913086,69.5129887846972,94.7135009765625,63.56208346017073,177.61154272056265,154.1344955707755,6.5036396980285645,44.53333282470703,65.37045555760074,90.90850067138672,60.5061600095972,168.85499817603568,146.04633791651764,6.1277401639660996,40.53333282470703,67.25607654604191,93.54399871826172,62.49296104143068,174.0053228449877,151.38739718518477,6.390545798775216,43.96200180053711,285290000,142666000,54872000,24517800,65354400,580648000,233916000,2020-03-10
2020-03-11,66.8410873413086,91.04299926757812,60.32630920410156,169.5921630859375,147.0513153076172,6.1396965980529785,42.28200149536133,68.24620108036899,93.56600189208984,62.61949838943698,175.21069965448956,150.94702361648257,6.392040324001195,43.571998596191406,65.97472137640763,90.07499694824219,59.34187890099212,167.0219793619255,144.6775024720642,6.042545707959731,40.866668701171875,67.31674360006403,92.89250183105469,62.18806372644597,173.34780553782,150.40143954909757,6.363642247247492,42.68000030517578,255598800,112496000,54732000,20373900,56371600,499964000,199837500,2020-03-11
2020-03-12,60.240211486816406,83.83049774169922,55.37675476074219,153.88217163085938,133.10528564453125,5.388394832611084,37.369998931884766,65.52333473547242,88.25,59.22281313910036,165.96601625123438,146.89823607785505,5.881871994131221,39.633331298828125,60.18439634961911,83.75,55.22331167410478,153.75266147657888,132.64584389604912,5.375690318882319,36.41666793823242,62.11126834135515,86.0989990234375,55.92825665674984,158.93287003840868,139.07808679635838,5.616325848711314,38.72600173950195,418474000,226924000,94326000,43266300,93226400,816540000,283636500,2020-03-12
2020-03-13,67.45748138427734,89.25,60.494205474853516,169.6320037841797,152.0287322998047,5.999450206756592,36.44133377075195,67.93070839286551,89.31549835205078,60.500682240290445,170.14005752351306,154.97684517809068,6.003934013426734,40.50466537475586,61.38565181622262,84.03099822998047,55.413620095234876,157.00026440796933,134.70378769983438,5.470600010328894,33.46666717529297,64.28324334840872,87.75,58.537298689662194,162.9076906895614,141.18389319212847,5.741875302742888,39.66666793823242,370732000,176194000,79400000,35028600,92727400,634836000,339604500,2020-03-13
2020-03-16,58.779293060302734,84.4574966430664,53.45621871948242,145.45437622070312,129.62115478515625,4.89242696762085,29.67133331298828,62.873283657436204,87.97250366210938,57.06662772504203,158.5244604412561,142.95466341800056,5.632269865665609,32.9913330078125,58.242970742071286,81.30149841308594,53.161286436824646,142.5554613248833,129.2191414311284,4.83264176451844,29.47800064086914,58.71619413875295,82.07550048828125,54.28371671880484,151.74037726739235,134.00503555820723,5.291244431847032,31.299999237060547,322423600,178346000,96520000,39120400,87905900,726972000,307342500,2020-03-16
2020-03-17,61.36381530761719,90.39199829101562,55.701080322265625,148.85137939453125,140.29371643066406,5.4123101234436035,28.68000030517578,62.516536915107906,92.88899993896484,56.09664573448183,153.3541827613487,141.18388578468503,5.5017392059185966,31.456666946411133,57.854675154192996,84.46199798583984,52.265536316051694,139.46722908985743,129.21914970123714,4.75791084064083,26.399999618530273,60.06548110830406,88.77349853515625,54.33503393484652,150.16636342229629,134.0050441346163,5.0047739739553005,29.333999633789062,324056000,218342000,83194000,34255600,81059800,833632000,359919000,2020-03-17
2020-03-18,59.86164093017578,91.5,54.36243438720703,146.40077209472656,134.3878936767578,5.0523505210876465,24.08133316040039,60.66976261253334,92.08300018310547,55.04994075985991,147.6161155800919,139.7481006393259,5.2297133602768975,26.99066734313965,57.54405525777932,87.25,51.66271785644401,136.57829226168954,129.2382818177403,4.500832022390312,23.367332458496094,58.18715696326524,87.5,52.80557808968981,139.2182019974518,132.09067046730803,4.984594080314789,25.933332443237305,300233600,192904000,93044000,37553100,81593200,874268000,356793000,2020-03-18
2020-03-19,59.4029655456543,94.04650115966797,55.38273239135742,152.54727172851562,136.5989532470703,5.3051934242248535,28.50933265686035,61.35895770048267,97.25,57.42233951228538,159.3213823046789,143.7203491794158,5.3988568383388476,30.133333206176758,58.87635255804571,91.63249969482422,52.58686790234642,144.24896955192136,133.04781450548256,4.817445419135853,23.8973331451416,60.036357886139776,93.0,54.2144668514263,146.0620356741442,136.65638162150603,5.0309281781461355,24.979999542236328,271857200,207998000,74064000,39862300,85922700,765512000,452932500,2020-03-19
2020-03-20,55.631744384765625,92.30449676513672,53.21758270263672,149.16021728515625,131.46852111816406,5.125340461730957,28.50200080871582,61.11386300197094,97.8499984741211,56.71839227547209,158.66392254173144,140.80101492188504,5.737391738796096,31.799999237060547,55.330821042511275,91.0364990234375,52.91318612762283,147.43680483617922,130.0423193712447,5.109895868556676,28.38599967956543,59.985403245758334,96.31549835205078,56.34075959872419,155.42629000309913,139.7481123428989,5.455404616991607,29.213333129882812,401693200,196358000,82878000,32568400,84866200,804636000,424282500,2020-03-20
2020-03-23,54.449893951416016,95.1415023803711,52.5161247253418,147.53643798828125,130.15713500976562,5.298219680786133,28.952667236328125,55.45215955190559,95.97000122070312,53.152816591676384,151.73040907298997,134.55059564997975,5.392630979555309,29.46666717529297,51.595989830091725,90.5999984741211,50.2612982120029,141.70869303789186,126.84530540908241,4.945237564310528,27.366666793823242,55.350234801464175,91.38749694824219,52.62771969397402,149.09049925485857,131.14302774685214,5.124344216439427,28.906667709350586,336752800,156170000,83672000,29830800,78975200,643876000,246817500,2020-03-23
2020-03-24,59.912601470947266,97.00499725341797,56.296417236328125,160.36740112304688,141.9878692626953,6.2072038650512695,33.66666793823242,60.109170897229895,97.75,56.46181800133061,160.69614716240977,143.19392363972096,6.293892852764126,34.24599838256836,56.859698759909456,95.01699829101562,54.12528703643385,151.98941615901373,135.2206241915283,5.680844778776686,31.600000381469727,57.35961698057595,97.57499694824219,54.99961989733677,154.61936927319388,137.59442301738088,5.704509604298954,31.81999969482422,287531200,142942000,72468000,30440400,82516700,1101644000,343428000,2020-03-24
2020-03-25,59.58255386352539,94.29199981689453,54.88204574584961,155.61557006835938,140.6287078857422,6.1185221672058105,35.95000076293945,62.67185674280047,97.51300048828125,57.1014970074779,162.36976845358615,147.72140631630424,6.522072336766445,37.133331298828125,59.286485163699844,94.28900146484375,53.95490673143392,152.4775478588327,138.25490854547172,6.069697284326253,34.07400131225586,60.85176409780143,96.03450012207031,56.025897922286106,158.31524900720504,142.53349896031997,6.322289949203913,36.349998474121094,303602000,129582000,90324000,35184300,75638200,793432000,318340500,2020-03-25
2020-03-26,62.71796417236328,97.77449798583984,57.935977935791016,162.71841430664062,149.42518615722656,6.40798282623291,35.21066665649414,62.77620476506975,97.82450103759766,58.3624334086797,163.37590635845172,149.95163742924396,6.532037022693763,37.33333206176758,59.786401276197694,94.4645004272461,54.4042821365031,156.42247264891014,142.0166168333385,6.227630417479036,34.150001525878906,59.825230806660564,95.0999984741211,55.53468295067127,157.64778769039623,142.04533102950404,6.325777648596913,36.49266815185547,252087200,124426000,76562000,26556800,64568100,696108000,260710500,2020-03-26
2020-03-27,60.121299743652344,95.00499725341797,55.3124885559082,156.19334411621094,143.28968811035156,6.29563570022583,34.29066848754883,62.094277592448684,96.989501953125,57.34462310546679,159.48078932521167,148.25744927455642,6.554455884654621,35.0533332824707,59.9538506329564,94.99600219726562,55.000619379792866,154.16111382741812,142.81109862794864,6.194747926352193,32.935333251953125,61.337120260245676,96.54299926757812,56.16988078028349,157.59798214562304,145.25190790928184,6.227629804115837,33.66666793823242,204216800,107758000,62794000,24879900,57042300,638828000,215661000,2020-03-27
2020-03-30,61.8370361328125,98.19750213623047,57.10847473144531,165.31849670410156,153.36874389648438,6.61598539352417,33.47533416748047,62.0093398541759,98.68150329589844,57.34212859909248,166.11545545256448,153.72290995842877,6.625202449902518,34.44333267211914,60.52414183848412,95.61699676513672,54.72611218061649,157.45852163884277,143.58637610247226,6.317058946170579,32.7486686706543,60.849334516621546,96.1415023803711,56.42744514551845,158.57425476625656,145.91232801235856,6.361150580525666,34.017333984375,167976400,122522000,58736000,22515200,63420300,602252000,179971500,2020-03-30
2020-03-31,61.710838317871094,97.48600006103516,57.88764953613281,166.16526794433594,150.95664978027344,6.566413402557373,34.93333435058594,63.70080528173277,99.6510009765625,58.45807997262283,170.27954144509982,157.72389517204311,6.860357622569464,36.19733428955078,61.15510506386712,97.20050048828125,56.6307048131235,163.57515581637918,149.8558855807532,6.420686609527779,33.133331298828125,62.02875090311736,98.21749877929688,57.22903779187032,164.85028373148052,152.5742694137717,6.656090953906647,33.41666793823242,197002000,102472000,65228000,23676300,77927200,949960000,266572500,2020-03-31
2020-04-01,58.463809967041016,95.38500213623047,54.90596008300781,158.99267578125,145.596435546875,6.0550007820129395,32.104000091552734,60.3591327272743,97.24800109863281,56.267027211100036,163.52534937968912,150.99492219682824,6.514849215538795,34.26333236694336,58.031841560613465,94.6500015258789,54.47701502016982,157.43859932383515,144.36168159521696,6.010411206980495,31.67333221435547,59.82038494793416,96.64849853515625,55.99700615531,161.00497807479826,146.44832390564008,6.368375500016967,33.599998474121094,176218400,82438000,51970000,19507600,57969900,656912000,200298000,2020-04-01
2020-04-02,59.43937301635742,95.94149780273438,55.6497688293457,157.58802795410156,148.611572265625,6.363891124725342,30.29800033569336,59.49276269917482,96.37650299072266,55.93573095399749,160.73600657319292,148.82215276585558,6.3770935756374705,32.95066833496094,57.49066070248686,94.5,54.45908540949232,155.3266619308157,143.9214020813381,6.036068666788707,29.760000228881836,58.32547715782636,95.08200073242188,54.80134294224164,158.4945686983306,145.35717025269807,6.0841456956311735,32.068668365478516,165934000,86720000,56410000,20886300,49630700,675764000,297876000,2020-04-02
2020-04-03,58.58515167236328,95.32949829101562,54.43765640258789,153.59329223632812,147.24278259277344,6.075925350189209,32.000667572021484,59.62624319106143,96.31649780273438,55.73744511904495,157.30910942846245,150.640769470052,6.367876401006353,34.36600112915039,57.9930141845117,94.4574966430664,53.55984186349984,150.25604909684304,145.6730103070818,5.9384192631641755,31.22599983215332,58.9224754113622,95.55750274658203,55.53418339732919,156.55199172461369,148.45840347788032,6.326275876639064,33.96666717529297,129880000,72198000,51374000,25983300,41243300,663212000,338431500,2020-04-03
2020-04-06,63.69596862792969,99.87950134277344,58.94581604003906,164.92002868652344,158.1929168701172,6.685983657836914,34.41600036621094,63.85127936413574,99.9260025024414,59.32244906224932,165.56754913399064,159.37024249997808,6.722851406371749,34.733333587646484,60.51930084799207,96.5009994506836,56.04682503081574,157.90680978118223,150.83221084061367,6.3006176899892115,33.19733428955078,60.88817032671101,96.80000305175781,56.44538175140231,159.5405684124167,153.45488555470874,6.358161215896839,34.08000183105469,201820400,115464000,63320000,28453600,67111700,727884000,223527000,2020-04-06
2020-04-07,62.95821762084961,100.58000183105469,58.9144287109375,168.18753051757812,156.4891815185547,6.452573299407959,36.36333465576172,65.93589399470639,101.78600311279297,60.818529302753255,172.73017530954777,162.72041081597885,6.931353813267256,37.66666793823242,62.853867417629125,99.88099670410156,58.64988857565713,165.37825454317846,156.2690198586282,6.409478007274065,35.48933410644531,65.71747694762487,100.85549926757812,60.630706908970595,171.13625792256207,162.32796396695244,6.90768851029042,36.33333206176758,202887200,102280000,61620000,31411900,62769000,784520000,268797000,2020-04-07
2020-04-08,64.56961059570312,102.1500015258789,60.132015228271484,173.61679077148438,158.0589141845703,6.649864196777344,36.589332580566406,64.88509036892265,102.19999694824219,60.52558895059071,174.3340520875596,159.532962870213,6.674774815395127,37.14733123779297,63.395044991841544,100.55750274658203,58.98367788811864,167.10168488464456,156.4987083208587,6.49168231495453,35.55533218383789,63.76148528714011,101.05000305175781,59.937719869279775,170.59832239996905,158.5757842260487,6.561680920456541,36.9466667175293,168895200,79546000,40334000,21664200,48318200,542444000,189840000,2020-04-08
2020-04-09,65.03556060791016,102.13800048828125,60.110591888427734,174.52333068847656,158.06849670410156,6.5502214431762695,38.20000076293945,65.54033721316215,102.6500015258789,60.87880693991357,176.40613783434068,160.20300120701708,6.798579270169041,38.345333099365234,64.2371518120858,100.88300323486328,59.40564692717376,170.91711117752652,156.33600551975834,6.487197761128774,37.14066696166992,65.20786807728709,102.21499633789062,60.688996669217964,175.23062032700508,159.23625593654953,6.775661826768394,37.4726676940918,161834800,92930000,54028000,23534300,51385100,525564000,204750000,2020-04-09
2020-04-13,66.31202697753906,108.44349670410156,60.301902770996094,174.12484741210938,158.42262268066406,6.722103595733643,43.39666748046875,66.42123547383505,109.0,60.50666206471668,174.33405496638727,158.48006566440998,6.730822239232536,43.46666717529297,64.51134580427787,101.9000015258789,58.90297462683948,168.8051718973086,155.3500875953282,6.402003469758749,38.70199966430664,65.11319230173434,102.0,59.858012475342434,173.00911432455592,157.31230661980788,6.4904356967506285,39.34400177001953,131022800,134334000,38702000,19355400,41905300,398408000,337131000,2020-04-13
2020-04-14,69.66100311279297,114.16600036621094,63.03300476074219,177.4919891357422,166.26193237304688,7.0733418464660645,47.32600021362305,69.95222087152594,114.5999984741211,63.55710205404441,180.54034216378855,166.3097942277151,7.107469040172622,49.45866775512695,67.47689214022147,109.31050109863281,61.20512769663744,175.94788447362004,160.8060168647835,6.822741900966125,46.1619987487793,67.95011914666873,110.02349853515625,61.77456615054075,178.29890432543408,161.7631955365977,6.8503925917223425,46.597999572753906,194994800,161744000,63358000,21011800,52874300,530948000,458647500,2020-04-14
2020-04-15,69.02519226074219,115.38400268554688,62.63793182373047,176.2965545654297,164.51991271972656,6.995871067047119,48.65533447265625,69.48628092008256,116.66850280761719,63.52521443511321,177.51191315893135,166.13754738494458,7.0788231528143495,50.20866775512695,68.10301494206142,112.25,61.477138918727164,172.16235317326647,161.99296102769455,6.8598597316528584,47.33333206176758,68.53255414367216,112.88400268554688,62.100379324447886,174.52332944390554,163.86902347801106,6.905196685074108,49.46666717529297,131154400,137332000,42236000,17423000,40940800,366148000,353655000,2020-04-15
2020-04-16,69.57365417480469,120.40950012207031,62.644405364990234,175.5792999267578,169.4589080810547,7.341129779815674,49.680667877197266,69.94010189303526,123.05000305175781,63.4380295511721,177.37245326402683,169.6886362235502,7.448245087559346,50.630001068115234,68.52042803590564,116.75,61.68638004984677,171.8535266149168,165.49618890668037,7.1381093920163785,47.11466598510742,69.74110330393147,117.30000305175781,63.12815206658485,177.2728277227861,166.83624782982258,7.151311841654752,47.79600143432617,157125200,240764000,57896000,23593200,50479600,745620000,309868500,2020-04-16
2020-04-17,68.629638671875,118.75,63.71900939941406,178.5579376220703,170.95211791992188,7.281844139099121,50.259334564208984,69.63676274652339,120.0,64.26702200516593,179.59397338764472,172.29216222843243,7.444758791564301,51.663333892822266,67.18812439019051,115.8010025024414,63.07135571930475,175.9877535565947,168.33900961024494,7.147825499334957,49.84400177001953,69.08830567330986,118.61650085449219,63.853520098648715,178.5180813229765,171.813572888909,7.423335631647237,51.48533248901367,215250000,158600000,51050000,20974800,52765600,539120000,196923000,2020-04-17
2020-04-20,67.20511627197266,119.68049621582031,62.829734802246094,177.5617218017578,167.56369018554688,7.150565147399902,49.75733184814453,68.35784190926253,122.2490005493164,63.610405463697234,179.81311600916933,171.0956816998776,7.311238124428304,51.03799819946289,67.18570520408012,119.30249786376953,62.59508509542158,176.09731459936495,167.49669527562645,7.106224544751435,47.48066711425781,67.45265367496387,119.49749755859375,63.26515662883871,176.7348785023935,169.0664676591749,7.155298397333831,48.8466682434082,130015200,115414000,35292000,16110700,36669600,449388000,221199000,2020-04-20
